egg_pacu_kanim,hatching_pre,SoundEvent,,Pacu_egg_strain,36,,,,,,,,,,,,,,,,,,,,,,
egg_pacu_kanim,hatching_pst,SoundEvent,,Pacu_egg_burst,0,,,,,,,,,,,,,,,,,,,,,,
egg_pacu_kanim,lay,SoundEvent,,Pacu_egg_burst,9,,,,,,,,,,,,,,,,,,,,,,
pacu_kanim,bitehook,SoundEvent,,Pacu_swim,1,Pacu_voice_bite,45,,,,,,,,,,,,,,,,,,,,
pacu_kanim,death,SoundEvent,,Pacu_voice_die,1,Pacu_flop,24,,,,,,,,,,,,,,,,,,,,
pacu_kanim,flop_loop,SoundEvent,,Pacu_blink,3,Pacu_flop,18,Pacu_flop,37,,,,,,,,,,,,,,,,,,
glom_kanim,floor_floor_1_0_pre,,,,,,,,,,,,,,,,,,,,,,,,,,
glom_kanim,floor_floor_1_0_loop,LoopingSoundEvent,,Morb_movement,0,,,,,,,,,,,,,,,,,,,,,,
glom_kanim,floor_floor_1_0_pst,,,,,,,,,,,,,,,,,,,,,,,,,,
glom_kanim,floor_floor_1_1,SoundEvent,,Morb_movement_short,0,Morb_jump,9,Morb_movement_short,9,Morb_movement_short,22,Morb_land,22,,,,,,,,,,,,,,
glom_kanim,floor_floor_1_-1,SoundEvent,,Morb_movement_short,0,Morb_jump,7,Morb_movement_short,7,Morb_movement_short,18,Morb_land,18,,,,,,,,,,,,,,
glom_kanim,floor_floor_1_2,SoundEvent,,Morb_movement_short,0,Morb_jump,4,Morb_movement_short,4,Morb_movement_short,18,Morb_land,18,,,,,,,,,,,,,,
glom_kanim,floor_floor_1_-2,SoundEvent,,Morb_movement_short,0,Morb_jump,6,Morb_movement_short,6,Morb_movement_short,18,Morb_land,18,,,,,,,,,,,,,,
glom_kanim,floor_floor_2_0,SoundEvent,,Morb_movement_short,0,Morb_jump,8,Morb_movement_short,8,Morb_movement_short,22,Morb_land,22,,,,,,,,,,,,,,
glom_kanim,hit,SoundEvent,,Morb_movement_short,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,eat_pre,SoundEvent,,Hatch_voice_chomp,10,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,eat_pre,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,eat_loop,CreatureChewSoundEvent,,Creature_chew,6,Creature_chew,18,,,,,,,,,,,,,,,,,,,,
hatch_kanim,eat_loop,SoundEvent,,Hatch_chew,6,Hatch_chew,18,,,,,,,,,,,,,,,,,,,,
hatch_kanim,death,SoundEvent,,Hatch_voice_die,3,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,death,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,death,FloorSoundEvent,,Hatch_land,23,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,hide,HatchDrillSoundEvent,,Hatch_drill_hide,14,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,hide,SoundEvent,,Hatch_voice_hide,14,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,hide,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,hide,FloorSoundEvent,,jump,5,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,emerge,HatchDrillSoundEvent,,Hatch_drill_emerge,27,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,emerge,SoundEvent,,Hatch_voice_emerge,31,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,emerge,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,emerge,FloorSoundEvent,,Hatch_footstep,72,Hatch_footstep,73,,,,,,,,,,,,,,,,,,,,
hatch_kanim,harvest,CountedSoundEvent,,Hatch_voice_hurt:4,2,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,hit,CountedSoundEvent,,Hatch_voice_hurt:4,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_0_pre,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_0_loop,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_0_loop,FloorSoundEvent,,Hatch_footstep,2,Hatch_footstep,6,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_0_pst,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_0_pst,FloorSoundEvent,,Hatch_footstep,2,Hatch_footstep,4,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_-1,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_-1,FloorSoundEvent,,Hatch_footstep,4,jump,5,Hatch_land,12,Hatch_footstep,12,Hatch_footstep,14,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_-2,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_-2,FloorSoundEvent,,Hatch_footstep,4,Hatch_land,15,Hatch_footstep,15,Hatch_footstep,17,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_2_0,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_2_0,FloorSoundEvent,,Hatch_footstep,4,jump,5,Hatch_land,12,Hatch_footstep,12,Hatch_footstep,14,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_1,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_1,FloorSoundEvent,,jump,6,Hatch_land,14,Hatch_footstep,14,Hatch_footstep,16,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_2,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,floor_floor_1_2,FloorSoundEvent,,jump,6,Hatch_land,15,Hatch_footstep,15,Hatch_footstep,20,,,,,,,,,,,,,,,,
hatch_kanim,idle_loop,SoundEvent,,Hatch_voice_idle,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,idle_loop,CreatureVariationSoundEvent,,Hatch_movement,25,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,idle_loop,FloorSoundEvent,,Hatch_footstep,30,Hatch_footstep,37,,,,,,,,,,,,,,,,,,,,
hatch_kanim,poop,SoundEvent,,Hatch_voice_pre_poop,10,Hatch_voice_poop,43,Hatch_poop,43,,,,,,,,,,,,,,,,,,
hatch_kanim,poop,FloorSoundEvent,,jump,43,Hatch_land,51,,,,,,,,,,,,,,,,,,,,
hatch_kanim,dormant_pre,FloorSoundEvent,,Hatch_land,19,Hatch_land,30,,,,,,,,,,,,,,,,,,,,
hatch_kanim,dormant_pst,CreatureVariationSoundEvent,,Hatch_movement,0,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,dormant_pst,FloorSoundEvent,,jump,5,Hatch_footstep,19,Hatch_footstep,20,,,,,,,,,,,,,,,,,,
hatch_kanim,lay_egg_pre,SoundEvent,,Hatch_voice_pre_poop,7,Hatch_egg_laying,41,,,,,,,,,,,,,,,,,,,,
hatch_kanim,lay_egg_pst,FloorSoundEvent,,Hatch_footstep,10,Hatch_footstep,12,Hatch_land,12,,,,,,,,,,,,,,,,,,
hatch_kanim,excited_loop,FloorSoundEvent,,jump,5,Hatch_land,19,Hatch_footstep,19,Hatch_footstep,20,,,,,,,,,,,,,,,,
hatch_kanim,grooming_pre,FloorSoundEvent,,jump,4,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,grooming_pre,CreatureVariationSoundEvent,,Hatch_movement,29,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,grooming_pre,SoundEvent,,Hatch_land_on_table,22,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,grooming_pst,SoundEvent,,Rock_jump,6,Hatch_spin_jump,7,Hatch_voice_happy,7,Creature_groomed_impact,19,,,,,,,,,,,,,,,,
hatch_kanim,grooming_pst,CreatureVariationSoundEvent,,Hatch_movement,4,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,grooming_pst,FloorSoundEvent,,Hatch_land,42,Hatch_footstep,42,Hatch_footstep,43,,,,,,,,,,,,,,,,,,
hatch_kanim,trussed,SoundEvent,,Hatch_strain_escaping,71,Hatch_voice_captured,71,,,,,,,,,,,,,,,,,,,,
hatch_kanim,trussed,CreatureVariationSoundEvent,,Hatch_movement,71,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,escape,SoundEvent,,Hatch_voice_captured,2,Creature_trussed_escape,22,Rock_jump,42,,,,,,,,,,,,,,,,,,
hatch_kanim,escape,CreatureVariationSoundEvent,,Hatch_movement,12,,,,,,,,,,,,,,,,,,,,,,
hatch_kanim,escape,FloorSoundEvent,,Hatch_footstep,54,Hatch_land,56,,,,,,,,,,,,,,,,,,,,
lightbug_kanim,hit,SoundEvent,,ShineBug_hurt,0,ShineBug_voice_hurt,0,,,,,,,,,,,,,,,,,,,,
lightbug_kanim,death,SoundEvent,,ShineBug_die,0,ShineBug_voice_die,0,,,,,,,,,,,,,,,,,,,,
lightbug_kanim,idle_loop,SoundEvent,,ShineBug_voice_idle,13,,,,,,,,,,,,,,,,,,,,,,
lightbug_kanim,spawn,SoundEvent,,,,,,,,,,,,,,,,,,,,,,,,,
lightbug_kanim,trussed,SoundEvent,,ShineBug_strain_escaping,65,ShineBug_voice_captured,65,,,,,,,,,,,,,,,,,,,,
lightbug_kanim,escape,SoundEvent,,ShineBug_strain_escaping,0,ShineBug_strain_escaping,27,ShineBug_voice_captured,52,ShineBug_strain_escaping,54,Creature_trussed_escape,64,,,,,,,,,,,,,,
puft_kanim,death,SoundEvent,,Puft_voice_die,0,Puft_toot_die,21,,,,,,,,,,,,,,,,,,,,
puft_kanim,poop,SoundEvent,,Puft_strain,2,Puft_voice_strain,2,Puft_toot,19,Puft_voice_idle,43,,,,,,,,,,,,,,,,
puft_kanim,hit,SoundEvent,,Puft_voice_hurt,0,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,harvest,SoundEvent,,Puft_voice_hurt,0,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,hover_hover_1_0_loop,,,,,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,hover_hover_1_0_pre,,,,,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,hover_hover_1_0_pst,,,,,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,idle_loop,,,,,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,idle_loop_full,,,,,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,inhale_pre,SoundEvent,,Puft_voice_inhale,6,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,inhale_pst,SoundEvent,,Puft_air_inflated,0,Puft_voice_inflated,3,,,,,,,,,,,,,,,,,,,,
puft_kanim,hover_hover_1_0_loop_full,,,,,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,hover_hover_1_0_pre_full,,,,,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,walk_loop_pst,,,,,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,lay_egg_pre,SoundEvent,,Puft_voice_strain_lay_egg,0,Puft_strain,0,,,,,,,,,,,,,,,,,,,,
puft_kanim,lay_egg_pst,SoundEvent,,Puft_toot,0,,,,,,,,,,,,,,,,,,,,,,
puft_kanim,grooming_pre,SoundEvent,,Puft_toot_groom,49,Puft_voice_inflated,49,,,,,,,,,,,,,,,,,,,,
puft_kanim,grooming_pst,SoundEvent,,Creature_groomed_impact,21,Puft_voice_happy,21,,,,,,,,,,,,,,,,,,,,
puft_kanim,trussed,SoundEvent,,Puft_toot_trussed,37,Puft_toot_trussed,86,,,,,,,,,,,,,,,,,,,,
puft_kanim,escape,SoundEvent,,Puft_voice_escaping,6,Puft_strain_escaping,6,Puft_strain_escaping,46,Puft_air_inflated,62,Creature_trussed_escape,64,,,,,,,,,,,,,,
shockworm_kanim,atk_loop,LoopingSoundEvent,,Shockworm_attack_LP,0,,,,,,,,,,,,,,,,,,,,,,
shockworm_kanim,atk_loop,SoundEvent,,Shockworm_attack_arc,6,Shockworm_attack_arc,8,Shockworm_attack_arc,17,Shockworm_attack_arc,19,Shockworm_attack_arc,27,Shockworm_attack_arc,29,Shockworm_attack_arc,40,Shockworm_attack_arc,42,Shockworm_attack_arc,,,,,,,
shockworm_kanim,death,SoundEvent,,Shockworm_attack_arc,40,Shockworm_attack_arc,42,Shockworm_attack_arc,44,,,,,,,,,,,,,,,,,,
shockworm_kanim,idle,,,,,,,,,,,,,,,,,,,,,,,,,,
shockworm_kanim,hover_hover_1_0_loop,,,,,,,,,,,,,,,,,,,,,,,,,,
shockworm_kanim,hover_hover_1_0_pre,,,,,,,,,,,,,,,,,,,,,,,,,,
shockworm_kanim,hover_hover_1_0_pst,,,,,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,hover_hover_1_0_pre,SoundEvent,,OilFloater_impact_small,4,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,hover_hover_1_0_pst,SoundEvent,,OilFloater_impact_small,6,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,harvest,SoundEvent,,OilFloater_hit,0,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,harvest,CountedSoundEvent,,OilFloater_voice_hurt:4,0,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,death,SoundEvent,,OilFloater_hit,0,OilFloater_voice_die,0,OilFloater_impact_small,15,OilFloater_voice_die_hitGround,15,,,,,,,,,,,,,,,,
oilfloater_kanim,hit,SoundEvent,,OilFloater_hit,0,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,hit,CountedSoundEvent,,OilFloater_voice_hurt:4,0,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,inhale_pre,SoundEvent,,OilFloater_intake_start,0,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,inhale_pst,SoundEvent,,OilFloater_intake_finish,0,OilFloater_intake_finish_full,7,OilFloater_voice_intake_finish,7,OilFloater_impact_small,42,,,,,,,,,,,,,,,,
oilfloater_kanim,poop,SoundEvent,,OilFloater_intake_start,10,OilFloater_impact_small,21,OilFloater_poop,21,OilFloater_hit,42,OilFloater_voice_chirp_single,44,,,,,,,,,,,,,,
oilfloater_kanim,lay_egg_pre,SoundEvent,,OilFloater_voice_idle,4,OilFloater_intake_finish,14,OilFloater_intake_finish_full,21,OilFloater_impact_small,46,OilFloater_hit,48,,,,,,,,,,,,,,
oilfloater_kanim,lay_egg_pst,SoundEvent,,OilFloater_impact_small,9,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,excited_loop,SoundEvent,,OilFloater_voice_chirp_single,9,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,grooming_pre,SoundEvent,,OilFloater_intake_start,15,OilFloater_voice_chirp_single,15,OilFloater_land_on_table,30,,,,,,,,,,,,,,,,,,
oilfloater_kanim,grooming_pst,SoundEvent,,OilFloater_impact_small,12,OilFloater_intake_start,20,OilFloater_voice_excited,28,Creature_groomed_impact,28,OilFloater_impact_small,82,,,,,,,,,,,,,,
oilfloater_kanim,trussed,SoundEvent,,OilFloater_impact_small,70,OilFloater_impact_small,81,OilFloater_impact_small,101,OilFloater_impact_small,110,,,,,,,,,,,,,,,,
oilfloater_kanim,escape,SoundEvent,,OilFloater_impact_small,10,OilFloater_hit,21,OilFloater_voice_hitGround,21,OilFloater_impact_small,42,OilFloater_impact_small,49,OilFloater_intake_start,60,Creature_trussed_escape,63,OilFloater_impact_small,87,,,,,,,,
oilfloater_kanim,escape,FloorSoundEvent,,creature_land,21,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,hover_swim,SoundEvent,,OilFloater_swim_submerge,15,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,swim_swim_0_1,SoundEvent,,OilFloater_swim_move_slow,0,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,swim_swim_1_1,SoundEvent,,OilFloater_swim_move_fast,0,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,swim_swim_1_0,SoundEvent,,OilFloater_swim_move_fast,0,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,swim_swim_1_-1,SoundEvent,,OilFloater_swim_move_fast,0,,,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,swim_hover_0_1,SoundEvent,,OilFloater_swim_move_fast,0,OilFloater_swim_emerge,18,,,,,,,,,,,,,,,,,,,,
oilfloater_kanim,swim_idle_loop,SoundEvent,,OilFloater_swim_idle,14,OilFloater_swim_idle,27,,,,,,,,,,,,,,,,,,,,
egg_lightbug_kanim,hatching_pre,SoundEvent,,Shinebug_egg_bounce,16,Shinebug_egg_strain,32,Shinebug_egg_strain_short,83,,,,,,,,,,,,,,,,,,
egg_lightbug_kanim,hatching_pst,SoundEvent,,Shinebug_egg_burst,0,,,,,,,,,,,,,,,,,,,,,,
egg_hatch_kanim,hatching_pre,SoundEvent,,Hatch_egg_strain,0,,,,,,,,,,,,,,,,,,,,,,
egg_hatch_kanim,hatching_pst,SoundEvent,,Hatch_egg_burst,0,,,,,,,,,,,,,,,,,,,,,,
egg_puft_kanim,hatching_pre,SoundEvent,,Puft_egg_strain,0,,,,,,,,,,,,,,,,,,,,,,
egg_puft_kanim,hatching_pst,SoundEvent,,Puft_egg_burst,0,,,,,,,,,,,,,,,,,,,,,,
egg_oilfloater_kanim,hatching_pre,SoundEvent,,OilFloater_egg_strain,16,,,,,,,,,,,,,,,,,,,,,,
egg_oilfloater_kanim,hatching_pst,SoundEvent,,OilFloater_egg_burst,0,,,,,,,,,,,,,,,,,,,,,,
creature_interacts_trap_oilfloater_kanim,working_loop,SoundEvent,,OilFloater_voice_captured,0,,,,,,,,,,,,,,,,,,,,,,
creature_interacts_trap_oilfloater_kanim,working_pst,SoundEvent,,OilFloater_hit,7,OilFloater_impact_small,12,,,,,,,,,,,,,,,,,,,,
creature_interacts_trap_glom_kanim,working_pre,SoundEvent,,Morb_movement_short,9,,,,,,,,,,,,,,,,,,,,,,
creature_interacts_trap_glom_kanim,working_idle_loop,LoopingSoundEvent,,Morb_movement,0,,,,,,,,,,,,,,,,,,,,,,
creature_interacts_trap_glom_kanim,working_loop,SoundEvent,,Morb_jump,3,Morb_movement_short,14,,,,,,,,,,,,,,,,,,,,
creature_interacts_trap_glom_kanim,working_pst,SoundEvent,,Morb_jump,18,Morb_movement_short,27,,,,,,,,,,,,,,,,,,,,
creature_interacts_trap_hatch_kanim,working_pre,SoundEvent,,,,,,,,,,,,,,,,,,,,,,,,,
creature_interacts_trap_hatch_kanim,working_idle_loop,SoundEvent,,Rock_Hatch_footstep,30,Rock_Hatch_footstep,33,Rock_Hatch_footstep,36,Rock_Hatch_footstep,39,,,,,,,,,,,,,,,,
creature_interacts_trap_hatch_kanim,working_loop,SoundEvent,,Hatch_voice_captured,3,Rock_Hatch_land,11,Rock_Hatch_footstep,23,,,,,,,,,,,,,,,,,,
creature_interacts_trap_hatch_kanim,working_pst,SoundEvent,,Rock_jump,16,,,,,,,,,,,,,,,,,,,,,,
creature_interacts_trap_hatch_kanim,working_pst,FloorSoundEvent,,Hatch_land,29,,,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,hover_hover_1_0_loop,SoundEvent,,PuftBaby_movement_boing,0,,,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,hover_hover_1_0_pst,SoundEvent,,PuftBaby_movement_boing,0,,,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,hover_hover_1_0_loop_full,SoundEvent,,PuftBaby_movement_boing_full,0,,,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,hover_hover_1_0_loop_full,SoundEvent,,PuftBaby_movement_boing_full,0,,,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,inhale_pst,SoundEvent,,PuftBaby_air_inflated,0,PuftBaby_voice_inflated,3,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,hit,SoundEvent,,PuftBaby_voice_hurt,0,,,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,harvest,SoundEvent,,PuftBaby_voice_hurt,0,,,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,poop,SoundEvent,,PuftBaby_strain,2,PuftBaby_voice_strain,2,PuftBaby_toot,19,PuftBaby_voice_idle,43,,,,,,,,,,,,,,,,
baby_puft_kanim,call_loop,SoundEvent,,PuftBaby_arm_wiggle,8,PuftBaby_voice_excited,8,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,death,SoundEvent,,PuftBaby_voice_die,0,PuftBaby_toot_die,21,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,sleep_pre,SoundEvent,,PuftBaby_toot,67,PuftBaby_toot_sleep,67,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,sleep_loop,SoundEvent,,PuftBaby_snoreButt,4,PuftBaby_toot_sleep,42,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,growup_pre,SoundEvent,,PuftBaby_strain,10,PuftBaby_voice_hurt,10,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,growup_pst,SoundEvent,,Creature_grow_up,0,Puft_voice_happy,3,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,incubator_idle_loop,,,,,,,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,incubator_variant,SoundEvent,,PuftBaby_movement_boing,28,PuftBaby_movement_boing,229,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,trussed,SoundEvent,,PuftBaby_toot_trussed,11,PuftBaby_toot_trussed,56,,,,,,,,,,,,,,,,,,,,
baby_puft_kanim,escape,SoundEvent,,PuftBaby_strain,18,PuftBaby_voice_strain,18,Creature_trussed_escape,34,PuftBaby_voice_escape,34,PuftBaby_movement_boing,65,,,,,,,,,,,,,,
baby_lightbug_kanim,idle_loop,SoundEvent,,ShineBugBaby_voice_idle,5,ShineBugBaby_movement_boing,13,ShineBugBaby_movement_boing,39,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,hover_hover_1_0_loop,SoundEvent,,ShineBugBaby_movement_boing,13,,,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,hit,SoundEvent,,ShineBugBaby_hurt,0,ShineBugBaby_voice_hurt,0,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,death,SoundEvent,,ShineBugBaby_die,0,ShineBugBaby_voice_die,15,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,eat_pre,SoundEvent,,ShineBugBaby_voice_eat_first,19,,,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,eat_pre,CreatureChewSoundEvent,,Creature_chew,21,,,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,eat_loop,LoopingSoundEvent,,ShineBugBaby_voice_eat_LP,0,,,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,eat_loop,SoundEvent,,ShineBugBaby_movement_boing,0,ShineBugBaby_movement_boing,20,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,eat_loop,CreatureChewSoundEvent,,Creature_chew,9,Creature_chew,19,Creature_chew,29,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,eat_pst,SoundEvent,,ShineBugBaby_movement_boing,0,,,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,call_loop,SoundEvent,,ShineBugBaby_voice_call,10,,,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,sleep_pre,SoundEvent,,ShineBugBaby_movement_boing,13,ShineBugBaby_movement_boing,40,ShineBugBaby_voice_sleep_inhale,41,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,sleep_loop,SoundEvent,,ShineBugBaby_voice_sleep_exhale,12,ShineBugBaby_voice_sleep_inhale,47,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,sleep_pst,SoundEvent,,ShineBugBaby_movement_boing,16,ShineBugBaby_movement_boing,29,ShineBugBaby_movement_boing,54,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,incubator_idle_loop,SoundEvent,,ShineBugBaby_movement_boing,13,ShineBugBaby_movement_boing,39,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,incubator_variant,SoundEvent,,ShineBugBaby_voice_idle,2,ShineBugBaby_movement_boing,19,ShineBugBaby_movement_boing,45,ShineBugBaby_movement_boing,71,ShineBugBaby_movement_boing,97,,,,,,,,,,,,,,
baby_lightbug_kanim,trussed,SoundEvent,,ShineBugBaby_movement_boing,83,,,,,,,,,,,,,,,,,,,,,,
baby_lightbug_kanim,escape,SoundEvent,,ShineBugBaby_strain_escaping,0,Creature_trussed_escape,18,ShineBugBaby_movement_boing,34,,,,,,,,,,,,,,,,,,
baby_hatch_kanim,idle_loop,SoundEvent,,HatchBaby_movement_boing,15,HatchBaby_voice_idle,15,,,,,,,,,,,,,,,,,,,,
baby_hatch_kanim,idle_loop,CreatureVariationSoundEvent,,HatchBaby_movement,15,,,,,,,,,,,,,,,,,,,,,,
